category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
geography	Landscape architecture is a multi-disciplinary field, incorporating aspects of urban design, architecture, geography, ecology, civil engineering, structural engineering, horticulture, environmental psychology, industrial design, soil sciences, botany, and fine arts. The activities of a landscape architect can range from the creation of public parks and parkways to site planning for campuses and corporate office parks; from the design of residential estates to the design of civil infrastructure; and from the management of large wilderness areas to reclamation of degraded landscapes such as mines or landfills	If more energy goes out, the energy budget is negative and earth experiences cooling. Climate change also influences the average sea level.	2	False	non-plagiarism
geography	"Landscape architects work on structures and external spaces in the landscape aspect of the design – large or small, urban, suburban and rural, and with ""hard"" (built) and ""soft"" (planted) materials, while integrating ecological sustainability. The most valuable contribution can be made at the first stage of a project to generate ideas with technical understanding and creative flair for the design, organization, and use of spaces"	"Landscape architects work on the structure and external space in the design aspects of design - large or small, urban, suburban and countryside, and with ""hard"" (built) and ""soft) materials, while integrating ecological sustainability. The most valuable contribution can be done in the first stage of the project to produce ideas with technical understanding and creative talents for design, organization, and use of spaces "	2	True	paraphrase
geography	The landscape architect can conceive the overall concept and prepare the master plan, from which detailed design drawings and technical specifications are prepared. They can also review proposals to authorize and supervise contracts for the construction work	The landscape painting designer commode conceptualize the total concept and prepare the master architectural plan from which elaborated design drawings and technical specifications ar preconditioned They rump besides critique proposals to clear and supervise contracts for the construction work	2	True	structural change
geography	Other skills include preparing design impact assessments, conducting environmental assessments and audits, and serving as an expert witness at inquiries on land use issues. The majority of their time will most likely be spent inside an office building designing and preparing models for clients.	John Snow’s cholera map stands out as a classic example. When cholera broke out in London, England, in 1854, Snow represented the deaths per household on a street map	2	False	non-plagiarism
geography	Landscape Architects are required to take four to five years of college to get a degree in the field (MLA). They learn how to create projects from scratch, such as residential or commercial planting and designing outdoor living spacesl they are willing to work with others to get a better outcome for the customers when doing a project; they will have to learn the basics of how to create a project on a manner of time and will require to get your license in a certain state to be allowed to work; students of Landscape Architects will learn how to interact with clients and will learn how to explain a design from scratch when giving the final project.	Landscape architects are needed to take four to five years of college to get a degree in the field (MLA). They learn how to make projects from the start, such as planting housing or commercial and designing outdoor living space they are willing to work with other people to get better results for customers while doing projects; They must learn the basics of how to make a project in time and will require your license in certain circumstances to be allowed to work; Landscape architect students will learn how to interact with clients and will learn how to explain the design from the start when giving a final assignment. 	2	True	paraphrase
geography	Landscape architecture has been taught in the University of Manchester since the 1950s. The course in the Manchester School of Architecture enables students to gain various bachelor's and master's degrees, including MLPM(Hons) which is accredited by the Landscape Institute and by the Royal Town Planning Institute.	The course in the Manchester School of Architecture enables students to gain various bachelor's and master's degrees, including MLPM(Hons) which is accredited by the Landscape Institute and by the Royal Town Planning Institute.	2	True	partial literal
geography	For the period before 1800, the history of landscape gardening (later called landscape architecture) is largely that of master planning and garden design for manor houses, palaces and royal properties, religious complexes, and centers of government. An example is the extensive work by André Le Nôtre for King Louis XIV of France at the Palace of Versailles	For the historic period before 1800 the history of landscape painting gardening (later titled landscape painting architecture) is for the most part that of captain preparation and garden design for manor houses palaces and house properties churchly complexes and centers of government Associate in Nursing example is the extensive work by André LE Nôtre for mogul Louis XIV of France atomic number 85 the Palace of Versailles	2	True	structural change
geography	The first person to write of making a landscape was Joseph Addison in 1712. The term landscape architecture was invented by Gilbert Laing Meason in 1828, and John Claudius Loudon (1783–1843) was instrumental in the adoption of the term landscape architecture by the modern profession	Specialists in geographic techniques study the ways in which geographic processes can be analyzed and represented using different methods and technologies. Mapmaking, or cartography, is perhaps the most basic of these. Cartography has been instrumental to geography throughout the ages.	2	False	non-plagiarism
geography	He took up the term from Meason and gave it publicity in his Encyclopedias and in his 1840 book on the Landscape Gardening and Landscape Architecture of the Late Humphry Repton.	Since that time, other architects – most notably Ruth Havey and Alden Hopkins – changed certain elements of the Farrand design.	1	False	non-plagiarism
geography	"The practice of landscape architecture spread from the Old to the New World. The term ""landscape architect"" was used as a professional title by Frederick Law Olmsted in the United States in 1863 and Andrew Jackson Downing, another early American landscape designer, was editor of The Horticulturist magazine (1846–52)"	"The practice of landscape architecture spread from the Old to the New World. The term ""landscape architect"" was used as a professional title by Frederick Law Olmsted in the United States in 1863 and Andrew Jackson Downing, another early American landscape designer, was editor of The Horticulturist magazine (1846–52)"	2	True	literal
geography	In 1841 his first book, A Treatise on the Theory and Practice of Landscape Gardening, Adapted to North America, was published to a great success; it was the first book of its kind published in the United States. During the latter 19th century, the term landscape architect began to be used by professional landscapes designers, and was firmly established after Frederick Law Olmsted, Jr	Various factors impact the average state of the atmosphere at a particular location. For instance, midlatitudes will have a pronounced seasonal cycle in temperature whereas tropical regions show little variation in temperature over the year	2	False	non-plagiarism
geography	and Beatrix Jones (later Farrand) with others founded the American Society of Landscape Architects (ASLA) in 1899. IFLA was founded at Cambridge, England, in 1948 with Sir Geoffrey Jellicoe as its first president, representing 15 countries from Europe and North America	Climate models use quantitative methods to simulate the interactions of the atmosphere, oceans, land surface, and ice. They are used for a variety of purposes from study of the dynamics of the weather and climate system to projections of future climate	2	False	non-plagiarism
geography	Later, in 1978, IFLA's Headquarters were established in Versailles.	Glaciologists focus on the Earth’s ice fields and their impact on the planet’s climate. Glaciologists document the properties and distribution of glaciers and icebergs. Data collected by glaciologists has demonstrated the retreat of Arctic and Antarctic ice in the past century.	1	False	non-plagiarism
geography	Landscape managers use their knowledge of landscape processes to advise on the long-term care and development of the landscape. They often work in forestry, nature conservation and agriculture.	Landscaping managers use their knowledge of the landscape process to provide advice on long-term care and development of landscapes. They often work in forestry, nature and agricultural conservation. 	2	True	paraphrase
geography	Landscape scientists have specialist skills such as soil science, hydrology, geomorphology or botany that they relate to the practical problems of landscape work. Their projects can range from site surveys to the ecological assessment of broad areas for planning or management purposes. They may also report on the impact of development or the importance of particular species in a given area.	Paleoclimatology seeks to reconstruct and understand past climates by examining records such as ice cores and tree rings (dendroclimatology). Paleotempestology uses these same records to help determine hurricane frequency over millennia. Historical climatology is the study of climate as related to human history and thus focuses only on the last few thousand years.	3	False	non-plagiarism
geography	Landscape planners are concerned with landscape planning for the location, scenic, ecological and recreational aspects of urban, rural, and coastal land use. Their work is embodied in written statements of policy and strategy, and their remit includes master planning for new developments, landscape evaluations and assessments, and preparing countryside management or policy plans. Some may also apply an additional specialism such as landscape archaeology or law to the process of landscape planning.	As early as 1500 BCE, Polynesian navigators in the Pacific Ocean used complex maps made of tiny sticks and shells that represented islands and ocean currents they would encounter on their voyages. Today, satellites placed into orbit by the U.S. Department of Defense communicate with receivers on the ground called global positioning system (GPS) units to instantly identify exact locations on Earth.	3	False	non-plagiarism
geography	Green roof (or more specifically, vegetative roof) designers design extensive and intensive roof gardens for storm water management, evapo-transpirative cooling, sustainable architecture, aesthetics, and habitat creation. Therapeutic/ Healing gardens are also a part of rooftop gardens	Glaciologists focus on the Earth’s ice fields and their impact on the planet’s climate. Glaciologists document the properties and distribution of glaciers and icebergs. Data collected by glaciologists has demonstrated the retreat of Arctic and Antarctic ice in the past century.	2	False	non-plagiarism
geography	These types of gardens have proven to help reduce stress, anxiety, and even help hospital patients recover faster. Plants have always been the center of a landscape design and now with these types of gardens, it is proof that nature is a vital part of the well-being of humans	Through the 19th century, urban planning became a focal point and central issue in cities. The combination of the tradition of landscape gardening and the emerging field of urban planning offered landscape architecture an opportunity to serve these needs	2	False	non-plagiarism
geography	In recent years the need and interest of therapeutic gardens have been increasingly rising. The topic was vastly known and a main reason for this was because there was nothing written on the topic	In Holocene epoch years the need and interest of remedial gardens have been increasingly ascending The topic was vastly known and a chief understanding for this was because there was nix written connected the topic	2	True	structural change
geography	Recently there has been a lot of research done and published on the topic and as a result, the increase of interest for therapeutic gardens has spiked.	Recently there has been a lot of research done and published on the topic and as a result, the increase of interest for therapeutic gardens has spiked.	1	True	literal
geography	The combination of the traditional landscape gardening and the emerging city planning combined together gave landscape architecture its unique focus. Frederick Law Olmsted used the term 'landscape architecture' using the word as a profession for the first time when designing the Central Park	The combining of the traditional landscape painting gardening and the emerging city preparation combined together gave landscape painting computer architecture its unique focus Frederick police Frederick Law Olmsted used the condition 'landscape architecture' using the word equally a community for the first time when designing the Central Park	2	True	structural change
geography	Through the 19th century, urban planning became a focal point and central issue in cities. The combination of the tradition of landscape gardening and the emerging field of urban planning offered landscape architecture an opportunity to serve these needs	Through the 19th century, urban planning became the point of focal and major problems in cities. The combination of the tradition of landscape gardening and the field of urban planning that emerged offering landscape architecture the opportunity to serve these needs 	2	True	paraphrase
geography	In the second half of the century, Frederick Law Olmsted completed a series of parks that continue to have a significant influence on the practices of landscape architecture today. Among these were Central Park in New York City, Prospect Park in Brooklyn, New York and Boston's Emerald Necklace park system	This work also suggests ecosystem rates of change will continue to accelerate over the coming decades, as modern climate change further adds to this long history of flux. And by showing that recent biodiversity trends are the start of a longer-term acceleration in ecosystem transformations, the new study provides context for other recent reports that global biodiversity changes have accelerated over the last century.	2	False	non-plagiarism
geography	Jens Jensen designed sophisticated and naturalistic urban and regional parks for Chicago, Illinois, and private estates for the Ford family including Fair Lane and Gaukler Point. One of the original eleven founding members of the American Society of Landscape Architects (ASLA), and the only woman, was Beatrix Farrand	Jens Jensen designed a sophisticated and naturalistic and naturalistic regional park for Chicago, Illinois, and Private Estates for Ford Family including Fair Lane and Gaikler Point. One of the original eleven founders of the American Society of Landscape Architects (ASLA), and the only woman, is Beatrix Farrand 	2	True	paraphrase
geography	She was design consultant for over a dozen universities including: Princeton in Princeton, New Jersey; Yale in New Haven, Connecticut; and the Arnold Arboretum for Harvard in Boston, Massachusetts. Her numerous private estate projects include the landmark Dumbarton Oaks in the Georgetown neighborhood of Washington, D.C.	She was conception consultant for complete letter a twelve universities including: Princeton University in Princeton fresh Jersey Yale in untested Haven CT and the Matthew Arnold Arboretum for Harvard in capital of Massachusetts Massachusetts Her many close land projects include the watershed Dumbarton Oaks in the Georgetown neighbourhood of Washington five hundred C 	2	True	structural change
geography	Since that time, other architects – most notably Ruth Havey and Alden Hopkins – changed certain elements of the Farrand design.	AIAPP (Associazione Italiana Architettura del Paesaggio) is the Italian association of professional landscape architects formed in 1950 and is a member of IFLA and IFLA Europe (formerly known as EFLA). AIAPP is in the process of contesting this new law which has given the Architects' Association the new title of Architects, Landscape Architects, Planners and Conservationists whether or not they have had any training or experience in any of these fields other than Architecture. In Italy, there are several different professions involved in landscape architecture:	1	False	non-plagiarism
geography	Since this period urban planning has developed into a separate independent profession that has incorporated important contributions from other fields such as civil engineering, architecture and public administration. Urban Planners are qualified to perform tasks independent of landscape architects, and in general, the curriculum of landscape architecture programs do not prepare students to become urban planners.	Since this historic period urban planning has developed into group A come apart independent professing that has incorporated important contributions from past fields such arsenic civil engine room computer architecture and common presidency Urban Planners ar qualified to do tasks independent of landscape painting architects and in general the course of study of landscape architecture programs do non train students to suit urban planners 	2	True	structural change
geography	Landscape architecture continues to develop as a design discipline and to respond to the various movements in architecture and design throughout the 20th and 21st centuries. Thomas Church was a mid-century landscape architect significant in the profession. Roberto Burle Marx in Brazil combined the International style and native Brazilian plants and culture for a new aesthetic. Innovation continues today solving challenging problems with contemporary design solutions for master planning, landscapes, and gardens.	Climate research is made difficult by the large scale, long time periods, and complex processes which govern climate. Climate is governed by physical laws which can be expressed as differential equations. These equations are coupled and nonlinear, so that approximate solutions are obtained by using numerical methods to create global climate models. Climate is sometimes modeled as a stochastic process but this is generally accepted as an approximation to processes that are otherwise too complicated to analyze.	4	False	non-plagiarism
geography	Ian McHarg was known for introducing environmental concerns in landscape architecture. He popularized a system of analyzing the layers of a site in order to compile a complete understanding of the qualitative attributes of a place	Computerized systems that allow for precise calculations of how things are distributed and relate to one another have made the study of geographic information systems (GIS) an increasingly important specialty within geography. Geographic information systems are powerful databases that collect all types of information (maps, reports, statistics, satellite images, surveys, demographic data, and more) and link each piece of data to a geographic reference point, such as geographic coordinates. This data, called geospatial information, can be stored, analyzed, modeled, and manipulated in ways not possible before GIS computer technology existed.	2	False	non-plagiarism
geography	This system became the foundation of today's Geographic Information Systems (GIS). McHarg would give every qualitative aspect of the site a layer, such as the history, hydrology, topography, vegetation, etc	Landscape architecture has been taught in the University of Manchester since the 1950s. The course in the Manchester School of Architecture enables students to gain various bachelor's and master's degrees, including MLPM(Hons) which is accredited by the Landscape Institute and by the Royal Town Planning Institute.	2	False	non-plagiarism
geography	GIS software is ubiquitously used in the landscape architecture profession today to analyze materials in and on the Earth's surface and is similarly used by urban planners, geographers, forestry and natural resources professionals, etc.	They discovered that the rate of change initially peaked between 8,000 and 16,000 years ago, depending on the continent. These continental differences are likely caused by different timing and patterns of climate change linked to retreating glaciers, rising carbon dioxide concentrations in the atmosphere, changes in Earth's orbit, and changes in ocean and atmospheric circulation.	1	False	non-plagiarism
geography	In many countries, a professional institute, comprising members of the professional community, exists in order to protect the standing of the profession and promote its interests, and sometimes also regulate the practice of landscape architecture. The standard and strength of legal regulations governing landscape architecture practice varies from nation to nation, with some requiring licensure in order to practice; and some having little or no regulation. In Europe, North America, parts of South America, Australia, India, and New Zealand, landscape architecture is a regulated profession.	The standard and strength of legal regulations governing landscape architecture practice varies from nation to nation, with some requiring licensure in order to practice; and some having little or no regulation	3	True	partial literal
geography	The Australian Institute of Landscape Architects (AILA) provides accreditation of university degrees and non-statutory professional registration for landscape architects. Once recognized by AILA, landscape architects use the title 'Registered Landscape Architect' across the six states and territories within Australia.	The Aussi Institute of Landscape Architects (AILA) provides accreditation of university degrees and non-statutory professional registration for landscape painting architects formerly recognized away AILA landscape painting architects use the title 'Registered Landscape Architect' crossways the 6 states and territories within Australia 	2	True	structural change
geography	AILA's system of professional recognition is a national system overseen by the AILA National Office in Canberra. To apply for AILA Registration, an applicant usually needs to satisfy a number of pre-requisites, including university qualification, a minimum number years of practice and a record of professional experience.	AILA's organisation of professional recognition is a federal organization overseen by the AILA National Office in capital of Australia To use for AILA Registration Associate in Nursing applicant usually needs to fulfill letter a count of pre-requisites including university making A minimum turn years of drill and A record of professional experience 	2	True	structural change
geography	Landscape Architecture within Australia covers a broad spectrum of planning, design, management, and research. From specialist design services for government and private sector developments through to specialist professional advice as an expert witness.	landscape painting Architecture within Australia covers vitamin A all-inclusive spectrum of provision designing direction and explore From specializer blueprint services for government and cloistered sector developments through to specialist professed advice every bit Associate in Nursing skilled witness 	2	True	structural change
geography	In Canada, landscape architecture, like law and medicine, is a self-regulating profession pursuant to provincial statute. For example, Ontario's profession is governed by the Ontario Association of Landscape Architects pursuant to the Ontario Association of Landscape Architects Act. Landscape architects in Ontario, British Columbia, and Alberta must complete the specified components of L.A.R.E (Landscape Architecture Registration Examination) as a prerequisite to full professional standing.	In recent years the need and interest of therapeutic gardens have been increasingly rising. The topic was vastly known and a main reason for this was because there was nothing written on the topic	3	False	non-plagiarism
geography	ISLA (Indonesia Society of Landscape Architects) is the Indonesian society for professional landscape architects formed on 4 February 1978 and is a member of IFLA APR and IFLA World. The main aim is to increase the dignity of the professional members of landscape architects by increasing their activity role in community service, national and international development. The management of IALI consists of National Administrators who are supported by 20 Regional Administrators (Provincial level) and 3 Branch Managers at city level throughout Indonesia.	Technological developments during the past 100 years have given rise to a number of other specialties for scientists studying geographic techniques. The airplane made it possible to photograph land from above. Now, there are many satellites and other above-Earth vehicles that help geographers figure out what the surface of the planet looks like and how it is changing.	3	False	non-plagiarism
geography	Landscape architecture education in Indonesia was held in 18 universities, which graduated D3, Bachelor and Magister graduates. The landscape architecture education incorporate in Association of Indonesian Landscape Architecture Education.	Some human geographers focus on the connection between human health and geography. For example, health geographers create maps that track the location and spread of specific diseases. They analyze the geographic disparities of health-care access. They are very interested in the impact of the environment on human health, especially the effects of environmental hazards such as radiation, lead poisoning, or water pollution.	2	False	non-plagiarism
geography	AIAPP (Associazione Italiana Architettura del Paesaggio) is the Italian association of professional landscape architects formed in 1950 and is a member of IFLA and IFLA Europe (formerly known as EFLA). AIAPP is in the process of contesting this new law which has given the Architects' Association the new title of Architects, Landscape Architects, Planners and Conservationists whether or not they have had any training or experience in any of these fields other than Architecture. In Italy, there are several different professions involved in landscape architecture:	AIAPP (Associazione Italiana Architettura del Paesaggio) is the Italian tie-u of professional landscape painting architects formed in 1950 and is group A appendage of IFLA and IFLA European Union (formerly known atomic number 3 EFLA) AIAPP is in the process of contesting this new constabulary which has given the Architects' Association the recently title of Architects landscape painting Architects Planners and Conservationists whether or non they have had any training Oregon experience in whatever of these fields otherwise than Architecture In Italy in that location are different divers professions involved in landscape painting architecture:	3	True	structural change
geography	In April 2013, NZILA jointly with AILA, hosted the 50th International Federation of Landscape Architects (IFLA) World Congress in Auckland, New Zealand. The World Congress is an international conference where Landscape Architects from all around the globe meet to share ideas around a particular topic.	As an example study, consider the case of a leaking solvent tank which has entered the habitat soil of an endangered species of amphibian. As a method to resolve or understand the extent of soil contamination and subsurface transport of solvent, a computer model would be implemented. Chemists would then characterize the molecular bonding of the solvent to the specific soil type, and biologists would study the impacts upon soil arthropods, plants, and ultimately pond-dwelling organisms that are the food of the endangered amphibian.	2	False	non-plagiarism
geography	NZILA provides an education policy and an accreditation process to review education programme providers; currently there are three accredited undergraduate Landscape Architecture programmes in New Zealand. Lincoln University also has an accredited masters programme in landscape architecture.	NZILA provides Associate in Nursing education policy and an accreditation appendage to inspection didactics programme providers presently there ar troika authorized undergraduate landscape painting Architecture programmes in New Zealand Abraham Lincoln University besides has an authorized Masters programme in landscape painting architecture 	2	True	structural change
geography	Landscape architecture in Norway was established in 1919 at the Norwegian University of Life Sciences (NMBU) at Ås. The Norwegian School of Landscape Architecture at the Faculty of Landscape and Society is responsible for Europe's oldest landscape architecture education on an academic level. The departments areas include design and design of cities and places, garden art history, landscape engineering, greenery, zone planning, site development, place making and place keeping.	landscape painting architecture in Norway was recognised in 1919 At the Norwegian University of Life Sciences (NMBU) atomic number 85 Ås The Norwegian schoolhouse of Landscape computer architecture At the Faculty of Landscape and Society is responsible for for Europe's oldest landscape painting computer architecture education connected an academician pull dow The departments areas include design and design of cities and places garden graphics history landscape painting engineering greenery zone preparation land site development position making and place keeping 	3	True	structural change
geography	In May 1962, Joane Pim, Ann Sutton, Peter Leutscher and Roelf Botha (considered the forefathers of the profession in South Africa) established the Institute for Landscape Architects, now known as the Institute for Landscape Architecture in South Africa (ILASA). ILASA is a voluntary organisation registered with the South African Council for the Landscape Architectural Profession (SACLAP)	This system became the foundation of today's Geographic Information Systems (GIS). McHarg would give every qualitative aspect of the site a layer, such as the history, hydrology, topography, vegetation, etc	2	False	non-plagiarism
geography	It consists of three regional bodies, namely, Gauteng, KwaZula-Natal and the Western Cape. ILASA's mission is to advance the profession of landscape architecture and uphold high standards of professional service to its members, and to represent the profession of landscape architecture in any matter which may affect the interests of the members of the institute	It consists of three regional bodies, namely, Gauteng, Kwazula-Natal and Western Cape. Ilatra's mission is to advance the landscape architecture profession and uphold high standards of professional services to its members, and to represent the landscape architecture profession in any case that can affect the interests of the Institute Member 	2	True	paraphrase
geography	ILASA holds the country's membership with The International Federation of Landscape Architects (IFLA).	Regional geographers take a somewhat different approach to specialization, directing their attention to the general geographic characteristics of a region. A regional geographer might specialize in African studies, observing and documenting the people, nations, rivers, mountains, deserts, weather, trade, and other attributes of the continent	1	False	non-plagiarism
geography	In South Africa, the profession is regulated by SACLAP, established as a statutory council in terms of Section 2 of the South African Council for the Landscape Architectural Profession Act – Act 45 of 2000. The Council evolved out of the Board of Control for Landscape Architects (BOCLASA), which functioned under the Council of Architects in terms of The Architectural Act, Act 73 of 1970. SACLAP's mission is to establish, direct, sustain and ensure a high level of professional responsibilities and ethical conduct within the art and science of landscape architecture with honesty, dignity and integrity in the broad interest of public health, safety and welfare of the community.	Some call this type of forecasting pattern recognition, which remains a useful method of observing rainfall over data voids such as oceans with knowledge of how satellite imagery relates to precipitation rates over land, as well as the forecasting of precipitation amounts and distribution in the future. A variation on this theme is used in medium range forecasting, which is known as teleconnections, when systems in other locations are used to help pin down the location of a system within the surrounding regime	3	False	non-plagiarism
geography	After completion of an accredited under-graduate and/or post-graduate qualification in landscape architecture at either the University of Cape Town or the University of Pretoria, or landscape technology at the Cape Peninsula University of Technology, professional registration is attained via a mandatory mentored candidacy period (minimum of two years) and sitting of the professional registration exam. After successfully completing the exam, the individual is entitled to the status of Professional Landscape Architect or Professional Landscape Technologist.	AILA's system of professional recognition is a national system overseen by the AILA National Office in Canberra. To apply for AILA Registration, an applicant usually needs to satisfy a number of pre-requisites, including university qualification, a minimum number years of practice and a record of professional experience.	2	False	non-plagiarism
geography	The UK's professional body is the Landscape Institute (LI). It is a chartered body that accredits landscape professionals and university courses. At present there are fifteen accredited programmes in the UK. Membership of the LI is available to students, academics and professionals, and there are over 3,000 professionally qualified members.	For example, by comparing satellite photos taken from 1955 to 2007, scientists from the U.S. Geological Survey (USGS) discovered that the rate of coastal erosion along Alaska’s Beaufort Sea had doubled	4	False	non-plagiarism
geography	"In 2008, the LI launched a major recruitment drive entitled ""I want to be a Landscape Architect"" to encourage the study of Landscape Architecture. The campaign aimed to raise the profile of landscape architecture and highlight its valuable role in building sustainable communities and fighting climate change."	"In 2008 the lithium launched a major enlisting effort titled ""I want to be a Landscape Architect"" to encourage the take of Landscape computer architecture The crusade aimed to raise the profile of landscape painting computer architecture and highlight its valuable role in edifice property communities and fighting mood change "	2	True	structural change
geography	"As of July 2018, the ""I want to be a Landscape Architect"" initiative was replaced by a brand new careers campaign entitled #ChooseLandscape, which aims to raise awareness of landscape as a profession; improve and increase access to landscape education; and inspire young people to choose landscape as a career. This new campaign includes other landscape-related professions such as landscape management, landscape planning, landscape science and urban design."	"equally of July 2018 A brand rising careers campaign eligible #ChooseLandscape replaced the ""i want to embody A landscape painting Architect"" initiative. which aims to climb sentience of landscape atomic number 3 a profession improve and increase get at to landscape Education and inspire young citizenry to choose landscape painting atomic number 3 a career This novel movement includes other landscape-related professions so much as landscape painting management landscape painting planning landscape painting science and urban design "	2	True	structural change
geography	In the United States, Landscape Architecture is regulated by individual state governments. For a landscape architect, obtaining licensure requires advanced education and work experience, plus passage of the national examination called The Landscape Architect Registration Examination (L.A.R.E.)	In the United States Individual province governments regulated Landscape Architecture. For A landscape painting designer obtaining licensure requires in advance breeding and work undergo positive passage of the national interrogation titled The landscape painting Architect enrollment Examination (L A R E )	2	True	structural change
geography	Several states require passage of a state exam as well. In the United States licensing is overseen both at the state level, and nationally by the Council of Landscape Architectural Registration Boards (CLARB)	different states need passage of a land test as well In the United States licensing is overseen some At the state even out and nationwide away the Council of landscape painting beaux arts Registration Boards (CLARB)	2	True	structural change
geography	Landscape architecture has been identified as an above-average growth profession by the US Bureau of Labor Statistics and was listed in U.S. News & World Report's list of Best Jobs to Have in 2006, 2007, 2008, 2009 and 2010	Islands are very diverse in their biomes, ranging from the tropical to arctic climates. This diversity in habitat allows for a wide range of species study in different parts of the world.	2	False	non-plagiarism
geography	"The national trade association for United States landscape architects is the American Society of Landscape Architects. Frederic Law Olmsted, who designed Central Park in New York City, is known as the ""father of American Landscape Architecture""."	Landscape architecture education in Indonesia was held in 18 universities, which graduated D3, Bachelor and Magister graduates. The landscape architecture education incorporate in Association of Indonesian Landscape Architecture Education.	2	False	non-plagiarism
environment	The natural environment or natural world encompasses all living and non-living things occurring naturally, meaning in this case not artificial. The term is most often applied to the Earth or some parts of Earth. This environment encompasses the interaction of all living species, climate, weather and natural resources that affect human survival and economic activity. The concept of the natural environment can be distinguished as components:	The natural environment or natural world covers all living things and does not happen naturally, meaning in this case is not artificial. This term is most often applied to the earth or several parts of the earth. This environment includes interactions of all living, climate, weather and natural resources that affect human survival and economic activities. The concept of natural environment can be distinguished as a component: 	4	True	paraphrase
environment	In contrast to the natural environment is the built environment. In such areas where humans have fundamentally transformed landscapes such as urban settings and agricultural land conversion, the natural environment is greatly changed into a simplified human environment. Even acts which seem less extreme, such as building a mud hut or a photovoltaic system in the desert, the modified environment becomes an artificial one. Though many animals build things to provide a better environment for themselves, they are not human, hence beaver dams, and the works of mound-building termites, are thought of as natural.	Even acts which seem less extreme, such as building a mud hut or a photovoltaic system in the desert, the modified environment becomes an artificial one. In such areas where humans have fundamentally transformed landscapes such as urban settings and agricultural land conversion, the natural environment is greatly changed into a simplified human environment	4	True	partial literal
environment	People seldom find absolutely natural environments on Earth, and naturalness usually varies in a continuum, from 100% natural in one extreme to 0% natural in the other. More precisely, we can consider the different aspects or components of an environment, and see that their degree of naturalness is not uniform. If, for instance, in an agricultural field, the mineralogic composition and the structure of its soil are similar to those of an undisturbed forest soil, but the structure is quite different.	Heat conducts from the core to the surrounding rock. Extremely high temperature and pressure cause some rock to melt, which is commonly known as magma	3	False	non-plagiarism
environment	Earth science generally recognizes four spheres, the lithosphere, the hydrosphere, the atmosphere, and the biosphere as correspondent to rocks, water, air, and life respectively. Some scientists include as part of the spheres of the Earth, the cryosphere (corresponding to ice) as a distinct portion of the hydrosphere, as well as the pedosphere (corresponding to soil) as an active and intermixed sphere	Earth science generally recognizes four spheres the geosphere the hydrosphere the atm and the biosphere every bit newswriter to rocks water aerial and life sentence severally whatever scientists include as part of the spheres of the Earth the cryosphere (corresponding to ice) atomic number 3 letter a clear portion of the hydrosphere equally well every bit the pedosphere (corresponding to soil) as an alive and intermixed firmament	2	True	structural change
environment	Earth science (also known as geoscience, the geographical sciences or the Earth Sciences), is an all-embracing term for the sciences related to the planet Earth. There are four major disciplines in earth sciences, namely geography, geology, geophysics and geodesy	In this system the solar thermal panel performs the function of the low temperature heat source and the heat produced is used to feed the heat pump's evaporator. The goal of this system is to get high COP and then produce energy in a more efficient and less expensive way.	2	False	non-plagiarism
environment	These major disciplines use physics, chemistry, biology, chronology and mathematics to build a qualitative and quantitative understanding of the principal areas or spheres of Earth.	These major disciplines use physics, chemistry, biology, chronology and mathematics to build a qualitative and quantitative understanding of the principal areas or spheres of Earth.	1	True	partial literal
environment	The Earth's crust, or lithosphere, is the outermost solid surface of the planet and is chemically and mechanically different from underlying mantle. It has been generated greatly by igneous processes in which magma cools and solidifies to form solid rock	Pyrolysis of waste wood and plastics can potentially produce fuel. The solids left from pyrolysis contain metals, glass, sand and pyrolysis coke which does not convert to gas	2	False	non-plagiarism
environment	Beneath the lithosphere lies the mantle which is heated by the decay of radioactive elements. The mantle though solid is in a state of rheic convection	at a lower place the geosphere lies the blanket which is heated away the decay of hot elements The mantelpiece though solid is in a land of rheic convection	2	True	structural change
environment	This convection process causes the lithospheric plates to move, albeit slowly. The resulting process is known as plate tectonics	This convection process causes the lithospheric plates to move, albeit slowly. The resulting process is known as plate tectonics	2	True	literal
environment	Volcanoes result primarily from the melting of subducted crust material or of rising mantle at mid-ocean ridges and mantle plumes.	Volcanoes result primarily from the melting of subducted crust material or of rising mantle at mid-ocean ridges and mantle plumes.	1	True	literal
environment	An ocean is a major body of saline water, and a component of the hydrosphere. Approximately 71% of the surface of the Earth (an area of some 362 million square kilometers) is covered by ocean, a continuous body of water that is customarily divided into several principal oceans and smaller seas	Mesosphere: The mesosphere extends from the stratopause to 80–85 km (50–53 mi; 262,000–279,000 ft). It is the layer where most meteors burn up upon entering the atmosphere.	2	False	non-plagiarism
environment	More than half of this area is over 3,000 meters (9,800 ft) deep. Average oceanic salinity is around 35 parts per thousand (ppt) (3.5%), and nearly all seawater has a salinity in the range of 30 to 38 ppt	She has co-authored several reports. Geraldine has contributed to several high-level events, such as the climate conference COP21 in Paris in December 2015	2	False	non-plagiarism
